year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
1948,1,0,2,1,7,-0.034122750454689356,0.10188965085263087,330000.0,0.10188965085033112,1.043835513493496,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1951,1,0,2,1,7,-0.033766658189098776,-0.7461275467385544,312000.0,-0.7461275467408541,-0.2641847411455626,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1979,3,0,3,3,7,-0.03317280753484435,0.581576146459766,430000.0,0.5815761464574662,0.15681688373424846,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.09908243182565114,0.09204156141750096
1956,0,0,0,0,10,-0.03364777899476685,-1.603662333528294,99275.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1923,1,1,2,1,7,-0.03352917245913752,-0.04848825848452657,350500.0,-0.04848825848682631,0.055030317553713404,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1962,0,2,6,6,9,-0.034835480303275705,-1.603662333528294,820000.0,-1.6036623335305937,0.014993478377828927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1958,2,0,3,2,7,-0.03234119849192607,-0.21028727485994914,375000.0,-0.21028727486224888,-0.4645730793283938,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1991,2,0,3,2,7,-0.032103712761964824,-0.35590638959782944,410500.0,-0.35590638960012916,-0.5483417176117285,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09908243182565114,0.09204156141750096
1956,0,0,0,0,10,-0.03162874130204232,-1.603662333528294,120000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1980,2,1,3,2,7,-0.03127237637774914,0.2989037472627042,490000.0,0.2989037472604045,-0.48485503525242973,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09908243182565114,0.09204156141750096
2007,2,2,3,3,7,-0.0334102932648056,0.5853831821391877,487000.0,0.585383182136888,0.33910478254068044,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1930,1,0,3,2,7,-0.03317280753484435,-0.24835763165416622,374000.0,-0.24835763165646593,-0.25364391606368936,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.09908243182565114,0.09204156141750096
2001,3,2,4,3,7,-0.03269783607492185,-1.603662333528294,750000.0,-1.6036623335305937,-0.9239376992199547,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1941,2,0,3,3,7,-0.03127237637774914,0.19611378391831813,529900.0,0.19611378391601839,-0.5085773602691844,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1948,1,0,3,1,7,-0.03234119849192607,-0.537692343290216,214400.0,-0.5376923432925157,-0.5725112140570119,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09908243182565114,0.09204156141750096
2014,2,1,3,2,7,-0.03352917245913752,-0.4577445940223601,400000.0,-0.45774459402465983,-0.20259284475514663,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1946,2,2,2,1,7,-0.030559646529162793,-0.44441996914438414,380000.0,-0.44441996914668386,-0.7009974609646762,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
1977,2,0,3,2,7,-0.0329350491461805,-0.46345514754149264,382000.0,-0.4634551475437924,-0.430574601690725,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0.09908243182565114,0.09204156141750096
1960,2,0,3,2,7,-0.009893752824589768,-0.09797972231700877,592790.0,-0.0979797223193085,-0.8742965376108198,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.09908243182565114,0.09204156141750096
2001,2,1,3,2,7,-0.028659488030770182,-0.1389053558707921,345000.0,-0.13890535587309186,-0.7289110936707494,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,-0.7185512057624236,-0.7290398432306793
1971,0,1,3,2,7,-0.031153497183417218,-0.537692343290216,205000.0,-0.5376923432925157,-0.6858712384475465,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,-0.7185512057624236,-0.7290398432306793
2013,1,2,3,3,6,-0.03410257371069724,0.6805590741247304,295000.0,0.6805590741224307,1.6389206284830113,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1900,0,0,3,0,9,-0.03459799457331445,-0.19696264998197316,106000.0,-0.1969626499842729,3.9468466421650983,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1900,0,3,5,6,6,-0.03459799457331445,-0.07323399040076767,10000.0,-0.07323399040306741,4.37526475067664,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1900,0,3,4,1,6,-0.03459799457331445,-0.14937470398920183,71500.0,-0.14937470399150155,4.11162283774646,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1957,0,2,3,1,7,-0.032460077686258,-0.5643415930461679,208000.0,-0.5643415930484676,-0.5641491031325081,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1956,0,0,0,0,10,-0.030559646529162793,-1.603662333528294,28000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
2019,2,2,3,3,6,-0.03418927917812282,0.15518815036453476,346000.0,0.15518815036223502,1.3142486519810963,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1938,0,2,4,1,7,-0.031153497183417218,-0.1741204359054429,195000.0,-0.17412043590774265,-0.6046735705769574,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1965,0,1,3,2,7,-0.03257895688058992,-0.18934857862312973,270000.0,-0.18934857862542948,-0.408541810872613,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-0.7185512057624236,-0.7290398432306793
2005,0,2,3,3,4,-0.034835480303275705,-0.22170838189821426,180000.0,-0.22170838190051398,0.014993478377828927,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1923,1,2,3,2,7,-0.02747178672226133,0.05430170485985952,232000.0,0.054301704857559786,-0.7387916588718378,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1928,0,2,2,1,6,-0.03424162964902128,-0.5757627000844331,58000.0,-0.5757627000867328,0.4994018017853288,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1986,1,1,3,3,7,-0.03234119849192607,-0.36637573771623916,275000.0,-0.3663757377185389,-0.5160319575129676,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7185512057624236,-0.7290398432306793
2005,1,1,2,2,4,-0.034835480303275705,-0.13033952559209327,242000.0,-0.13033952559439302,0.014993478377828927,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
2003,2,2,3,3,7,-0.031153497183417218,0.18945147147933014,350000.0,0.1894514714770304,-0.5234759027063681,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1904,0,0,3,0,9,-0.03447911537898253,0.4292947192828977,274500.0,0.429294719280598,3.767093084659432,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1953,1,2,3,1,6,-0.03459799457331445,-0.44061293346496244,107000.0,-0.44061293346726216,3.1031925207885265,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1958,0,1,3,2,7,-0.03317280753484435,0.34934697001504184,237000.0,0.3493469700127421,0.041963173699045606,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.7185512057624236,-0.7290398432306793
1920,0,3,4,2,7,-0.03032216079920154,0.6082253962157179,305000.0,0.6082253962134182,-0.5209404972619112,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1999,2,1,2,2,4,-0.033766658189098776,-0.05134353524409285,229000.0,-0.05134353524639259,0.2703542814896274,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1927,0,0,4,0,9,-0.03400414391906003,1.38200539805818,225000.0,1.3820053980558802,2.0293089268491524,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1913,0,0,4,0,9,-0.03424162964902128,-0.2312259710967685,200000.0,-0.23122597109906826,0.9764841160111737,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1900,1,0,3,0,9,-0.034360508843353205,0.6082253962157179,30000.0,0.6082253962134182,2.9054610860908925,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1913,0,0,4,0,9,-0.03424162964902128,-0.3378229701205763,200000.0,-0.33782297012287604,0.8288785381291445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1900,0,0,4,0,9,-0.03447911537898253,0.28082032778545113,225000.0,0.28082032778315136,3.4244897128030725,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1951,0,1,2,1,7,-0.03198510622633549,-0.36732749663609454,225000.0,-0.3673274966383943,-0.5672654853488536,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1955,0,1,3,2,7,-0.03139125557208107,0.5044836739514764,283000.0,0.5044836739491767,-0.4206176438553634,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-0.7185512057624236,-0.7290398432306793
1948,0,1,3,2,7,-0.03160365670140347,-0.045632981724960296,266900.0,-0.045632981727260026,-0.5275108897756178,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,-0.7185512057624236,-0.7290398432306793
2023,2,2,3,3,7,-0.030678525723494717,-0.15889229318775608,497900.0,-0.15889229319005582,-0.6381401644942906,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1987,2,3,2,3,7,-0.03400414391906003,-0.198866167821684,260000.0,-0.19886616782398375,0.46560390743544927,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1995,2,2,3,3,7,-0.032222591956296745,0.6244052978532602,465000.0,0.6244052978509604,-0.222736665454854,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7185512057624236,-0.7290398432306793
1900,0,3,3,3,6,-0.034360508843353205,0.8718626170156711,230000.0,0.8718626170133714,3.361891147851264,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7185512057624236,-0.7290398432306793
1923,0,2,3,1,6,-0.03424162964902128,-0.2331294889364794,122500.0,-0.2331294889387791,0.9738483021204233,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1996,2,2,4,4,7,-0.029134459490692686,0.7681208947514296,475000.0,0.7681208947491299,-0.5818342936552656,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1907,0,3,4,2,6,-0.03447911537898253,0.18183740012048671,125000.0,0.18183740011818697,3.1960874648988327,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1959,0,1,3,2,7,-0.031509862107710396,-0.07133047256105682,210000.0,-0.07133047256335655,-0.5450456653990161,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,-0.7185512057624236,-0.7290398432306793
1987,2,2,4,3,7,-0.03174734783767165,0.5130495042301753,385000.0,0.5130495042278755,-0.3602989431446621,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.7185512057624236,-0.7290398432306793
1956,0,0,0,0,10,-0.03400414391906003,-1.603662333528294,128500.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1925,4,2,6,3,9,-0.03364777899476685,0.7833490374691164,475000.0,0.7833490374668167,0.7287176102806245,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1975,0,2,4,4,9,-0.03364777899476685,0.29224143482371623,475000.0,0.2922414348214165,0.38869761837380673,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1932,2,3,5,7,7,-0.030774774245511158,4.321036942571738,2800000.0,4.321036942569438,0.27583724610637833,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1920,0,3,6,3,9,-0.033766658189098776,1.3943782640163005,570000.0,1.3943782640140008,1.3826347957127145,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1927,2,2,5,3,7,-0.031699905223419915,2.076789409552642,541000.0,2.076789409550342,0.04126594700740642,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8273204057766023,0.7925999050848255
1930,0,2,3,1,7,-0.03436023618465061,-0.7156712613031808,315000.0,-0.7156712613054805,0.6125421849547389,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1960,2,2,3,2,7,-0.033068106593047424,-0.15984405210761152,395000.0,-0.15984405210991123,-0.252169909479065,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
2001,0,2,3,2,7,-0.03379256076584541,-0.43109534426640816,324000.0,-0.4310953442687079,0.0005941791846623996,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1920,0,3,7,3,9,-0.033766658189098776,1.362018460741216,550000.0,1.3620184607389163,1.3577384576721714,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1930,0,0,9,4,9,-0.03366904637356935,2.467962325613222,960000.0,2.467962325610922,1.9464636278073668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1920,0,3,7,3,9,-0.0339280721410357,0.9032706613709003,534000.0,0.9032706613686005,1.3478883510775108,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1940,0,2,6,2,9,-0.03139125557208107,0.6805590741247304,440000.0,0.6805590741224307,-0.37857962568721465,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8273204057766023,0.7925999050848255
1974,2,2,3,5,7,-0.028729561317337397,1.5399973787541807,2500000.0,1.539997378751881,-0.5005682438671261,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1983,2,1,2,2,7,-0.032688020361628385,3.1094478375957797,1325000.0,3.1094478375934798,0.8808143794290165,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0.8273204057766023,0.7925999050848255
1947,2,2,3,2,7,-0.03174734783767165,0.5511198610243924,412000.0,0.5511198610220925,-0.35016155544546623,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1929,2,3,6,5,7,-0.029009854463606242,4.631310350444608,2800000.0,4.631310350442307,-0.04384787925571319,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1920,0,0,5,3,9,-0.03376065969764166,0.8195158764236227,410000.0,0.819515876421323,0.9299541776475139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1923,1,2,3,2,7,-0.03385445429133474,-0.11891841855382816,235001.0,-0.11891841855612789,0.320594282481719,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
2007,0,3,6,3,9,-0.03289469565819627,0.9146917684091653,580000.0,0.9146917684068656,0.14308701436733012,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1930,0,2,4,2,9,-0.03374511815159368,0.24655700667065575,430000.0,0.246557006668356,0.4714261866868003,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8273204057766023,0.7925999050848255
1930,0,2,3,1,7,-0.03400414391906003,-0.2331294889364794,315000.0,-0.2331294889387791,0.43171264873653703,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1950,2,2,4,2,7,-0.032108620618611555,0.7281470201175018,599000.0,0.7281470201152019,-0.220759691898993,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8273204057766023,0.7925999050848255
1920,1,0,3,2,7,-0.03347218679029493,-0.10559379367585219,431000.0,-0.10559379367815191,-0.02033536147175377,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1930,5,2,3,2,7,-0.03396242713756281,0.3959831570879577,280000.0,0.395983157085658,0.9594830340980973,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1930,1,2,4,2,7,-0.03396242713756281,-0.13605007911122585,345000.0,-0.13605007911352557,0.45837299605678794,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1930,1,2,4,2,9,-0.03347191413159233,0.14376704332626963,425000.0,0.14376704332396992,0.12986290794304522,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1890,0,0,4,2,9,-0.03393870583043695,-1.603662333528294,371000.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8273204057766023,0.7925999050848255
1954,1,1,2,1,7,-0.032460077686258,-0.6861667347876625,99100.0,-0.6861667347899623,-0.6063221253845165,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6623916776545942,-0.7463518621206043
2021,1,2,3,3,7,-0.030441039993533463,-1.603662333528294,252000.0,-1.6036623335305937,-0.9239376992199547,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.6623916776545942,-0.7463518621206043
1956,0,0,0,0,10,0.2502128337388493,-1.603662333528294,370512.0,-1.6036623335305937,-0.9239376992199547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027928143580904372,-0.7463518621206043
1954,0,0,0,0,7,-0.034835480303275705,-1.603662333528294,54167.0,-1.6036623335305937,0.014993478377828927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6623916776545942,-0.7463518621206043
1940,0,0,2,1,7,-0.02937194522065394,-0.5852802892829873,144000.0,-0.5852802892852871,-0.7706624511952399,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6623916776545942,-0.7463518621206043
2007,0,2,3,3,7,-0.022958467218187163,-0.17221691806573206,260000.0,-0.1722169180680318,-0.824831096927735,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6623916776545942,-0.7463518621206043
1993,0,1,2,2,1,-0.013931828210038834,-1.603662333528294,85000.0,-1.6036623335305937,-0.9239376992199547,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6623916776545942,-0.7463518621206043
