baths,type,lot_sqft,sqft,garage_2_or_more,community_security_features,farm,open_floor_plan,encoded_city,encoded_state,sold_price
2,7,-0.0329308466240008,0.1815802451121678,0,0,0,0,-1.1333932447748238,-1.1258072223401552,135900.0
3,7,-0.0332831501569151,1.2804981590250637,1,1,0,0,0.0522719086447038,0.0637219316788666,539900.0
3,7,-0.0332842400363673,0.5685904669684486,1,1,0,0,0.0522719086447038,0.0637219316788666,530000.0
2,7,-0.0330826123377156,-0.0229140449551014,1,1,0,0,0.0522719086447038,0.0637219316788666,515000.0
2,7,-0.0315695871882389,-0.4701258568779147,1,0,0,0,0.0522719086447038,0.0637219316788666,417500.0
2,7,-0.0315815758622128,0.1510016596815481,1,0,0,0,0.0522719086447038,0.0637219316788666,485000.0
2,7,-0.0325706414650582,-0.3153217681354024,1,1,0,0,0.0522719086447038,0.0637219316788666,460000.0
2,1,-0.0348536664474938,0.073599615310292,0,0,0,0,0.0522719086447038,0.0637219316788666,115000.0
2,1,-0.0319494101773206,-0.2312306582011982,1,0,0,1,0.0522719086447038,0.0637219316788666,365000.0
0,9,-0.0325878070664299,0.594391148425534,0,0,0,0,0.0522719086447038,0.0637219316788666,550000.0
3,7,-0.033880949036431,-0.0076247522397915,0,1,0,0,0.0522719086447038,0.0637219316788666,439000.0
3,7,-0.0316385220635887,0.9728011431294528,1,1,0,0,0.0522719086447038,0.0637219316788666,789900.0
3,7,-0.0296658402551589,0.787418468956321,1,1,0,0,0.0522719086447038,0.0637219316788666,619000.0
3,7,-0.033900021926844,-0.311499444956575,0,1,0,0,0.0522719086447038,0.0637219316788666,430000.0
1,7,-0.0229848792133493,-0.4529254025731911,0,1,0,0,0.0522719086447038,0.0637219316788666,440000.0
1,7,-0.0310557090265402,-0.9192488303901416,0,0,0,0,0.0522719086447038,0.0637219316788666,600000.0
3,7,-0.0335594345980405,0.6737043543862039,1,1,0,0,0.0522719086447038,0.0637219316788666,550000.0
2,7,-0.0333182987692476,-0.2455643701218012,1,1,0,0,0.0522719086447038,0.0637219316788666,495000.0
2,7,-0.0332177573897848,-0.1127386396575468,1,0,0,0,0.0522719086447038,0.0637219316788666,540000.0
4,7,-0.0238524232572776,1.4458136365093517,1,1,0,0,0.0522719086447038,0.0637219316788666,1050000.0
0,10,-0.031582665741665,-1.6072670025790852,0,0,0,0,0.0522719086447038,0.0637219316788666,25000.0
3,7,-0.0210800424008171,-0.0248252065445151,1,1,0,0,0.0522719086447038,0.0637219316788666,615000.0
2,7,-0.0265978295972969,0.5313228159748808,1,0,0,0,0.0522719086447038,0.0637219316788666,490000.0
1,1,-0.0348536664474938,-0.8045791350253179,0,0,0,0,0.0522719086447038,0.0637219316788666,85000.0
3,7,-0.0315434300813868,0.430031251735953,1,1,0,0,0.0522719086447038,0.0637219316788666,470000.0
0,4,-0.0342204464857823,-1.492597307214261,0,1,0,0,0.0522719086447038,0.0637219316788666,93950.0
1,7,-0.0329747142719507,-0.4940153767455864,0,1,0,0,0.0522719086447038,0.0637219316788666,260000.0
2,7,-0.0321295127567919,0.6068136987567232,1,0,0,0,0.0522719086447038,0.0637219316788666,570000.0
3,7,-0.0106400871284691,0.3058057484240604,1,1,0,0,0.0522719086447038,0.0637219316788666,689999.0
3,7,-0.0328905210842704,0.4051861510735745,1,1,0,0,0.0522719086447038,0.0637219316788666,485000.0
3,7,-0.0315434300813868,0.8963546795529036,1,1,0,0,0.0522719086447038,0.0637219316788666,415000.0
2,7,-0.0326466605568471,-0.0984049277369438,1,1,0,0,0.0522719086447038,0.0637219316788666,450000.0
2,7,-0.0309903162594099,0.1854025682909953,1,0,0,0,0.0522719086447038,0.0637219316788666,519450.0
1,7,-0.0308905922895363,-0.5007044423085344,0,1,0,0,0.0522719086447038,0.0637219316788666,364900.0
2,7,-0.0322161581732395,-0.061137276743376,1,1,0,0,0.0522719086447038,0.0637219316788666,470000.0
2,7,-0.0342517805200323,-0.5828843906533249,0,1,0,0,0.0522719086447038,0.0637219316788666,375000.0
2,4,-0.0348536664474938,-0.7061543131705106,0,0,0,0,0.0522719086447038,0.0637219316788666,209500.0
1,7,-0.0290380696907082,-0.5714174211168426,1,1,0,0,0.0522719086447038,0.0637219316788666,399950.0
2,1,-0.0346705666995291,-0.9651167085360712,0,0,0,0,0.0522719086447038,0.0637219316788666,135000.0
0,9,-0.0322518517252981,0.2274481232580974,0,1,0,0,0.0522719086447038,0.0637219316788666,425000.0
3,7,-0.0338673255432789,0.2389150927945798,1,1,0,1,0.0138167139802792,0.0637219316788666,452000.0
2,7,-0.0188308036813988,0.4625209987559864,1,1,0,0,0.0522719086447038,0.0637219316788666,512500.0
2,7,-0.0326739075431514,0.1834914067015816,0,1,0,0,0.0522719086447038,0.0637219316788666,480000.0
5,7,-0.0330749831815504,1.8318682775709256,1,1,0,0,0.4798492764185902,0.4081592568226402,755000.0
4,7,-0.0291565940811319,0.7740403378304248,1,0,1,0,-0.7776386219869439,-0.7692086872904033,475000.0
2,7,0.0859706420900695,1.0320471524012786,0,0,0,0,2.553728141152354,2.5700606611706927,512000.0
2,7,-0.033524285985708,-0.289521086678317,1,0,0,0,-0.1418994350898607,-0.1013762853771437,285000.0
4,7,-0.0331921452226588,1.3607669457804406,1,0,0,0,-0.1418994350898607,-0.1013762853771437,747000.0
4,7,-0.0310557090265402,2.22078966101662,1,0,0,0,-0.3076853382013672,-0.2981405920216036,644000.0
4,7,-0.0331921452226588,1.043514121937761,1,0,0,0,-0.3076853382013672,-0.2981405920216036,355000.0
2,7,-0.030106151553836,0.3593182729276449,0,0,0,0,-0.9669328739251652,-0.9589519783417656,145000.0
2,7,-0.0322074391376221,-0.2388753045588531,0,0,0,0,-0.9669328739251652,-0.9589519783417656,65000.0
1,7,-0.0324799090006649,-0.6860871164816664,0,0,0,0,-0.6356881654754468,-0.7869445072367952,99100.0
3,7,-0.030462269664833,-1.6072670025790852,0,0,0,1,-0.6356881654754468,-0.7869445072367952,252000.0
0,10,0.2499972271719735,-1.6072670025790852,0,0,0,0,0.0132424544674853,-0.7869445072367952,370512.0
1,7,-0.0318864696389577,-0.5093046694608963,0,0,0,0,-0.6356881654754468,-0.7869445072367952,150000.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,54167.0
1,7,-0.0293939153318421,-0.5847955522427386,0,0,0,0,-0.6356881654754468,-0.7869445072367952,144000.0
3,7,-0.0229848792133493,-0.1700734873399588,0,0,0,0,-0.6356881654754468,-0.7869445072367952,260000.0
2,1,-0.0139644919274543,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,85000.0
3,7,-0.0302249484141227,0.6574594808761871,1,0,0,0,-0.6356881654754468,-0.7869445072367952,295000.0
1,7,0.023303390999814,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,220000.0
0,7,-0.030462269664833,0.537056300743122,1,0,0,0,-0.6356881654754468,-0.7869445072367952,331000.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,53591.0
1,7,-0.0322425877499546,-0.6010404257527554,0,1,0,0,-0.6356881654754468,-0.7869445072367952,86500.0
2,7,-0.0334294664733691,-0.3248775760824711,0,0,0,1,0.0113803940482401,-0.7869445072367952,227500.0
2,7,-0.0322425877499546,-0.0668707615116172,1,0,0,1,-0.6356881654754468,-0.7869445072367952,227000.0
2,7,-0.0269016334945896,-0.011447075418619,1,0,0,0,-0.6356881654754468,-0.7869445072367952,270000.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,57054.0
3,7,-0.0325987058609516,0.0630882265685165,0,0,1,0,0.0113803940482401,-0.7869445072367952,305000.0
0,6,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,51860.0
3,7,-0.0319932778252705,0.4472317060406766,1,0,0,0,-0.6356881654754468,-0.7869445072367952,380000.0
2,7,-0.0328360271116619,-0.5886178754215661,0,0,0,0,-0.6356881654754468,-0.7869445072367952,180000.0
2,7,-0.0322425877499546,0.5265449120013465,0,0,0,0,-0.6356881654754468,-0.7869445072367952,345000.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,53325.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,58075.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.6356881654754468,-0.7869445072367952,64975.0
2,7,-0.0348536664474938,0.3258729451129046,0,0,0,0,-0.6356881654754468,-0.7869445072367952,305000.0
3,7,-0.0296315090524155,1.3531222994227856,1,0,0,1,-0.6356881654754468,-0.7869445072367952,335000.0
4,7,-0.0263081941328824,0.9135551338576272,1,0,0,0,-0.6356881654754468,-0.7869445072367952,450000.0
2,7,-0.0328360271116619,0.187313729880409,1,0,1,0,0.0113803940482401,-0.7869445072367952,263626.0
3,7,-0.0318864696389577,-0.2274083350223707,0,0,0,0,-0.6356881654754468,-0.7869445072367952,185000.0
3,7,-0.032123790889668,-0.2990768946253857,0,0,0,0,-0.6356881654754468,-0.7869445072367952,240000.0
2,7,-0.0348536664474938,-0.603907168136876,0,0,0,0,-0.6356881654754468,-0.7869445072367952,255000.0
1,5,-0.0348536664474938,-1.0759640807220678,0,0,0,0,-0.6356881654754468,-0.7869445072367952,165000.0
2,7,-0.028444630329001,-0.0936270237634095,0,0,0,0,-0.6356881654754468,-0.7869445072367952,265000.0
3,9,-0.0334294664733691,0.2847829709405094,0,0,0,0,-0.7126202182246925,-0.645578266383981,320000.0
2,7,-0.0341414302254999,0.1127784278932735,0,0,0,0,-1.5107267807452698,-1.506925443299911,13200.0
1,7,-0.0333106696130824,-0.1165609628363743,0,0,0,0,-1.5107267807452698,-1.506925443299911,38500.0
1,7,-0.0318864696389577,-0.5561281284015327,0,0,0,0,-1.5107267807452698,-1.506925443299911,61050.0
2,7,-0.0328360271116619,-0.1414060634987528,0,0,0,0,-1.5107267807452698,-1.506925443299911,68750.0
2,7,-0.0340229058350763,0.3096280716028879,0,0,0,0,-1.5107267807452698,-1.506925443299911,7590.0
0,10,-0.0229848792133493,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,7700.0
2,7,-0.031767672778671,-0.3229664144930573,1,0,0,0,0.011538318395463,-1.506925443299911,128700.0
1,7,-0.0331921452226588,-0.4147021707849165,0,0,0,0,-1.5107267807452698,-1.506925443299911,14300.0
2,7,-0.0296315090524155,-0.7472442873429058,1,0,0,0,-1.5107267807452698,-1.506925443299911,62000.0
0,7,-0.0335479908637927,1.0167578596859688,0,0,0,0,-1.5107267807452698,-1.506925443299911,91000.0
1,7,-0.0318864696389577,-0.8428023668135924,0,0,0,0,-1.5107267807452698,-1.506925443299911,16500.0
1,7,-0.032123790889668,0.1127784278932735,0,0,0,0,0.0107863393366248,-1.506925443299911,22000.0
1,7,-0.0333106696130824,-0.8428023668135924,0,0,0,0,-1.5107267807452698,-1.506925443299911,27500.0
2,7,-0.0348536664474938,-0.0936270237634095,0,0,0,0,-1.5107267807452698,-1.506925443299911,28600.0
0,10,0.1431781420646732,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,15400.0
0,10,0.0185558761061562,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,6930.0
2,7,-0.0289192728304216,0.3038945868346467,0,0,0,0,-1.5107267807452698,-1.506925443299911,41800.0
0,10,0.3326040953095643,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,20900.0
2,7,-0.0348536664474938,-0.2885655058836102,0,0,0,0,-1.5107267807452698,-1.506925443299911,27225.0
1,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,15400.0
2,7,-0.0200176824048132,-0.3153217681354024,0,0,1,0,-1.5107267807452698,-1.506925443299911,86000.0
2,7,-0.0314118271375371,0.5122112000807435,0,0,0,0,-1.5107267807452698,-1.506925443299911,115500.0
1,7,-0.0348536664474938,-0.7090210555546312,0,0,0,0,-1.5107267807452698,-1.506925443299911,2500.0
0,10,-0.0282070366084277,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,1122.0
2,7,-0.0335479908637927,-0.57523974429567,0,0,0,0,-1.5107267807452698,-1.506925443299911,29700.0
0,10,-0.0208484430172307,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,385.0
0,10,-0.0331921452226588,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,308.0
0,10,-0.0316491483882474,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,1122.0
0,10,-0.0149140494001585,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,583.0
0,10,-0.0298688303031257,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,2585.0
1,7,-0.0340229058350763,-0.9259378959530898,0,0,0,0,-1.5107267807452698,-1.506925443299911,6380.0
1,7,-0.0222726429913555,-0.6268411072098408,0,0,0,0,-1.5107267807452698,-1.506925443299911,88000.0
0,10,-0.0325987058609516,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,22000.0
1,7,-0.0348536664474938,-0.8705142098600915,0,0,0,0,-1.5107267807452698,-1.506925443299911,3575.0
2,7,-0.0348536664474938,-0.0171805601868602,0,0,0,0,-1.5107267807452698,-1.506925443299911,42900.0
2,7,-0.031767672778671,1.599662144457157,1,0,0,0,-1.5107267807452698,-1.506925443299911,74250.0
1,7,-0.0335479908637927,-0.4471919178049499,0,0,0,0,-1.5107267807452698,-1.506925443299911,99000.0
1,7,-0.0327172302513752,-0.6631531774087016,0,0,0,0,-1.5107267807452698,-1.506925443299911,29700.0
1,7,-0.0170504855962771,-0.2025632343599922,0,0,0,0,-1.5107267807452698,-1.506925443299911,162250.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-1.5107267807452698,-1.506925443299911,63800.0
2,7,-0.0206111217665204,2.079363703400004,0,0,0,0,-1.5107267807452698,-1.506925443299911,115500.0
3,7,-0.0331921452226588,-0.4567477257520186,0,0,0,0,0.012541155887557,-0.0704575039961242,271000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,533600.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,666700.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,378000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,307300.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.011713295233237,-0.0704575039961242,200000.0
1,7,-0.0332193922089631,-0.4605700489308461,1,0,0,0,-0.0534901817131751,-0.0704575039961242,115000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,565000.0
2,7,-0.0334259243651495,-0.1280279323728567,0,0,0,0,-0.0534901817131751,-0.0704575039961242,107000.0
2,7,-0.0254796132793692,-0.061137276743376,1,0,1,0,-0.0534901817131751,-0.0704575039961242,470000.0
2,7,-0.0335479908637927,-0.1977853303864579,1,0,0,0,-0.0534901817131751,-0.0704575039961242,255000.0
2,7,-0.0331921452226588,-0.3229664144930573,1,0,0,0,-0.0534901817131751,-0.0704575039961242,200000.0
3,4,-0.0348536664474938,0.2465597391522347,1,0,0,0,0.011713295233237,-0.0704575039961242,289000.0
3,7,-0.0323771878622978,0.2551599663045965,1,0,0,0,0.011713295233237,-0.0704575039961242,380000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,362800.0
2,7,-0.0328918834335856,-0.0697375038957378,0,1,1,0,-0.0534901817131751,-0.0704575039961242,207000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,366100.0
1,7,-0.0331921452226588,-0.8485358515818336,0,0,0,0,-0.0534901817131751,-0.0704575039961242,145000.0
3,7,-0.0327106909746622,0.3077169100134742,1,0,0,0,-0.0534901817131751,-0.0704575039961242,292000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,115000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,721000.0
1,7,-0.0308483594607646,-0.6134629760839446,0,0,1,0,-0.0264802681006141,-0.0704575039961242,190000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,512500.0
3,4,-0.0346163451967835,-0.3688342926389869,1,0,0,0,-0.0534901817131751,-0.0704575039961242,190000.0
3,7,-0.0333106696130824,-0.2035188151546991,1,0,0,1,-0.0534901817131751,-0.0704575039961242,280000.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,656700.0
0,7,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0182794978302081,-0.0704575039961242,499300.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,718800.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,120000.0
3,7,-0.03184369187046,0.8399754126651985,1,1,0,0,-0.0534901817131751,-0.0704575039961242,550000.0
2,7,-0.0339599652967134,-0.5704618403221356,0,0,0,0,-0.0534901817131751,-0.0704575039961242,266000.0
4,4,-0.0346163451967835,-0.0964937661475301,0,0,0,0,-0.0534901817131751,-0.0704575039961242,264900.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,550000.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,348900.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,366600.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,824800.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0182794978302081,-0.0704575039961242,1312400.0
3,7,-0.0348536664474938,-0.3000324754200926,0,0,0,0,-0.0534901817131751,-0.0704575039961242,212500.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,371300.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,748900.0
0,10,-0.0348536664474938,-1.6072670025790852,0,0,0,0,0.0080907738489378,-0.0704575039961242,350300.0
0,3,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0534901817131751,-0.0704575039961242,1059800.0
2,7,-0.0333106696130824,-0.4921042151561726,0,1,0,0,-0.5489043841176359,-0.5399318517549423,225000.0
2,7,-0.0316491483882474,-0.0324698529021701,0,0,0,0,-0.0414488179193278,-0.0312725120924586,276000.0
2,7,-0.0336667877240794,-0.040114499259825,0,0,0,0,-0.0414488179193278,-0.0312725120924586,355000.0
2,7,-0.0327172302513752,-0.2006520727705785,1,0,0,0,-0.0414488179193278,-0.0312725120924586,371000.0
2,1,-0.0328360271116619,-0.0305586913127563,0,0,0,0,-0.0414488179193278,-0.0312725120924586,185000.0
4,9,-0.0310557090265402,1.80606759611384,1,0,0,0,-0.0414488179193278,-0.0312725120924586,760000.0
1,7,-0.0335482633336558,0.0353763835220173,0,0,0,0,-0.0414488179193278,-0.0312725120924586,359900.0
3,7,-0.0295127121921288,0.2417818351787004,0,1,0,0,-0.0414488179193278,-0.0312725120924586,494000.0
3,7,-0.0329545515020855,0.62305857226674,1,0,0,0,-0.0414488179193278,-0.0312725120924586,645000.0
4,9,-0.0327172302513752,0.4567875139877452,1,0,0,0,-0.0414488179193278,-0.0312725120924586,422500.0
2,7,-0.0324799090006649,-0.4080131052219684,1,0,1,0,-0.0414488179193278,-0.0312725120924586,420000.0
2,7,-0.0331921452226588,0.1930472146486502,1,0,0,0,-0.0414488179193278,-0.0312725120924586,495000.0
1,7,-0.0330733483623721,-0.6134629760839446,1,0,0,0,-0.0414488179193278,-0.0312725120924586,370000.0
2,7,-0.0330733483623721,-0.375523358201935,0,0,0,0,-0.0414488179193278,-0.0312725120924586,333900.0
3,7,-0.032123790889668,0.4921440033918993,1,0,0,0,-0.0414488179193278,-0.0312725120924586,515000.0
2,7,-0.0335482633336558,-0.3879459085331243,1,0,0,1,-0.0414488179193278,-0.0312725120924586,347000.0
3,7,-0.0334294664733691,0.2962499404769917,1,0,0,1,-0.0414488179193278,-0.0312725120924586,449000.0
2,7,-0.0340229058350763,0.4930995841866062,0,0,0,0,-0.0414488179193278,-0.0312725120924586,335000.0
2,7,-0.0309369121662535,0.1060893623303254,1,0,0,0,-0.0414488179193278,-0.0312725120924586,429000.0
2,7,-0.0335479908637927,-0.4529254025731911,1,0,0,0,-0.0414488179193278,-0.0312725120924586,366000.0
1,7,-0.0341414302254999,0.1051337815356185,0,0,0,0,-0.0414488179193278,-0.0312725120924586,330000.0
1,7,-0.033785584584366,-0.746288706548199,0,0,0,0,-0.0414488179193278,-0.0312725120924586,312000.0
3,7,-0.0331921452226588,0.586746502067879,1,1,0,0,-0.0414488179193278,-0.0312725120924586,430000.0
0,10,-0.0336667877240794,-1.6072670025790852,0,0,0,0,-0.0414488179193278,-0.0312725120924586,99275.0
3,7,-0.0325987058609516,0.4567875139877452,0,0,0,0,-0.0414488179193278,-0.0312725120924586,575000.0
2,7,-0.030106151553836,0.5485232702796045,1,1,0,0,-0.0414488179193278,-0.0312725120924586,498500.0
2,7,-0.0158636068728627,0.6631929656444283,1,0,0,0,-0.0414488179193278,-0.0312725120924586,465000.0
2,1,-0.0348536664474938,-0.4720370184673285,0,0,0,0,-0.0414488179193278,-0.0312725120924586,105000.0
1,7,-0.0335482633336558,-0.0458479840280662,0,0,0,0,-0.0414488179193278,-0.0312725120924586,350500.0
6,9,-0.0348536664474938,-1.6072670025790852,0,0,0,0,-0.0414488179193278,-0.0312725120924586,820000.0
2,7,-0.0323611121403783,-0.2082967191282334,1,0,0,0,-0.0414488179193278,-0.0312725120924586,375000.0
2,7,-0.032123790889668,-0.354500580718384,1,1,0,0,-0.0414488179193278,-0.0312725120924586,410500.0
0,10,-0.0316491483882474,-1.6072670025790852,0,0,0,0,-0.0414488179193278,-0.0312725120924586,120000.0
2,7,-0.0312930302772505,0.3029390060399398,1,0,0,0,-0.0414488179193278,-0.0312725120924586,490000.0
3,7,-0.0334294664733691,0.5905688252467065,1,0,0,0,-0.0414488179193278,-0.0312725120924586,487000.0
2,7,-0.0329545515020855,-0.3076771217777475,1,0,0,0,-0.0414488179193278,-0.0312725120924586,395000.0
2,7,-0.0331921452226588,-0.246519950916508,0,0,0,0,-0.0414488179193278,-0.0312725120924586,374000.0
3,7,-0.0327175027212382,-1.6072670025790852,1,0,0,0,-0.0414488179193278,-0.0312725120924586,750000.0
3,7,-0.0312930302772505,0.1997362802115983,1,0,0,0,-0.0414488179193278,-0.0312725120924586,529900.0
2,7,-0.0316491483882474,0.3564515305435243,1,0,0,0,-0.0414488179193278,-0.0312725120924586,425000.0
2,7,-0.0328360271116619,-0.3153217681354024,1,0,1,0,-0.0414488179193278,-0.0312725120924586,369900.0
1,7,-0.0323611121403783,-0.5370165125073953,0,0,0,0,-0.0414488179193278,-0.0312725120924586,214400.0
7,7,-0.0307957727771974,4.341223444471155,1,1,0,0,0.8297515957477136,0.8098667034269715,2800000.0
2,4,-0.0348536664474938,0.251337643125769,0,0,0,0,1.3540048986229187,1.3674914650250012,635000.0
3,4,-0.0348536664474938,-0.040114499259825,0,0,0,0,1.3540048986229187,1.3674914650250012,375000.0
2,7,-0.0336667877240794,0.0745551961049988,1,0,0,0,0.3607212531698313,0.3718515768298078,335500.0
2,7,-0.0330733483623721,-0.3277443184665917,1,0,0,0,0.3607212531698313,0.3718515768298078,460000.0
3,7,-0.0316491483882474,1.099893388825466,1,0,0,0,0.3607212531698313,0.3718515768298078,820000.0
2,4,-0.0344975483364969,-0.6134629760839446,0,0,0,0,0.3607212531698313,0.3718515768298078,295000.0
2,7,-0.0331921452226588,-0.2780541171418346,0,0,0,0,0.3607212531698313,0.3718515768298078,500000.0
2,7,-0.0328360271116619,0.2618490318675446,1,1,0,0,0.3607212531698313,0.3718515768298078,440000.0
2,7,-0.0305807940552566,-0.4739481800567422,1,1,0,0,0.3607212531698313,0.3718515768298078,424099.0
2,7,-0.0329545515020855,-0.2426976277376806,1,0,0,0,0.3607212531698313,0.3718515768298078,435000.0
2,7,-0.0322425877499546,0.0372875451114311,1,0,0,0,0.3607212531698313,0.3718515768298078,465000.0
3,7,-0.0322425877499546,0.9852236934606422,1,1,0,0,0.3607212531698313,0.3718515768298078,700000.0
2,7,-0.0328360271116619,-0.5637727747591876,1,0,0,0,0.3607212531698313,0.3718515768298078,370000.0
2,7,-0.0320052664992444,0.4701656451136414,1,0,0,0,0.3607212531698313,0.3718515768298078,705000.0
2,7,-0.0329545515020855,0.1576907252444962,1,0,0,0,0.3607212531698313,0.3718515768298078,425000.0
5,7,-0.0209672398775174,0.8514423822016809,1,0,0,1,0.3607212531698313,0.3718515768298078,1285000.0
3,7,0.2025220782353956,1.3168102292239248,1,0,0,0,0.3607212531698313,0.3718515768298078,1500000.0
3,6,-0.0343790239460733,-0.2121190423070609,0,0,0,0,0.3607212531698313,0.3718515768298078,429000.0
0,10,-0.0291565940811319,-1.6072670025790852,0,0,0,0,0.3607212531698313,0.3718515768298078,822500.0
0,10,-0.0010276228301821,-1.6072670025790852,0,0,0,0,0.3607212531698313,0.3718515768298078,325000.0
2,7,-0.0203738005158102,0.7176610709427197,1,0,0,0,0.3607212531698313,0.3718515768298078,689900.0
2,4,-0.0253586366601782,-0.4347693674737607,1,0,0,0,0.3607212531698313,0.3718515768298078,365000.0
3,7,-0.0341414302254999,-0.4032352012484341,0,0,0,0,0.3607212531698313,0.3718515768298078,385000.0
3,7,-0.0228660823530627,0.3316064298811458,1,0,0,0,0.3607212531698313,0.3718515768298078,800000.0
3,7,-0.0150328462604451,0.1815802451121678,1,0,0,0,0.3607212531698313,0.3718515768298078,575000.0
3,7,-0.0343790239460733,-0.517904896613258,0,0,0,0,0.3607212531698313,0.3718515768298078,405000.0
0,10,-0.0229848792133493,-1.6072670025790852,0,0,0,0,0.3607212531698313,0.3718515768298078,157000.0
2,7,-0.0330733483623721,-0.5981736833686347,1,0,0,0,0.3607212531698313,0.3718515768298078,375000.0
2,1,-0.0329545515020855,0.1252009782244627,0,0,0,0,0.3607212531698313,0.3718515768298078,385000.0
2,1,-0.0331921452226588,-0.0592261151539623,1,0,0,0,0.3607212531698313,0.3718515768298078,358000.0
3,7,-0.0330733483623721,0.8514423822016809,1,0,0,0,0.3607212531698313,0.3718515768298078,560000.0
5,7,-0.0180000430689813,1.4333910861781622,1,0,0,0,0.3607212531698313,0.3718515768298078,650000.0
1,7,-0.0331921452226588,-0.5867067138321523,0,0,0,0,0.3607212531698313,0.3718515768298078,345000.0
3,6,-0.0344975483364969,-0.1566953562140627,1,0,0,0,0.3607212531698313,0.3718515768298078,415000.0
3,7,-0.0320052664992444,0.822774958360475,1,0,0,0,0.3607212531698313,0.3718515768298078,826000.0
2,7,-0.0327172302513752,-0.3067215409830406,1,0,0,0,0.3607212531698313,0.3718515768298078,400000.0
2,7,-0.0329545515020855,0.1768023411386335,1,0,0,0,0.3607212531698313,0.3718515768298078,465000.0
3,7,-0.0327172302513752,-0.0124026562133259,1,0,0,0,0.3607212531698313,0.3718515768298078,440000.0
