year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,city,state,tags,total_sqft,building_ratio
1923,1,4,2,2,townhomes,1826.0,1361.0,999999.0,Annapolis,Maryland,"['central_air', 'dishwasher', 'fireplace', 'hardwood_floors', 'view', 'washer_dryer', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'high_ceiling', 'front_porch', 'views']",3187.0,0.7453450164293538
1978,0,1,1,1,condos,0.0,858.0,230000.0,Annapolis,Maryland,"['central_air', 'dining_room', 'dishwasher', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'single_story', 'shopping']",858.0,0.3272722368594926
2011,2,1,3,2,single_family,5663.0,2147.0,445000.0,Tolleson,Arizona,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'washer_dryer', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'solar_system']",7810.0,0.3791276708458414
1956,0,0,0,0,land,6843.0,0.0,410000.0,Phoenix,Arizona,"['cul_de_sac', 'medicalcare']",6843.0,0.0
2003,3,2,5,5,single_family,12197.0,4408.0,1206000.0,Phoenix,Arizona,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'community_tennis_court', 'family_room', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'modern_kitchen', 'outdoor_kitchen', 'smart_homes', 'groundscare']",16605.0,0.36140034434697055
1956,0,0,0,0,land,28314.0,0.0,330000.0,Phoenix,Arizona,"['community_security_features', 'cul_de_sac', 'hill_or_mountain_view', 'view', 'floor_plan', 'gated_community', 'views', 'security']",28314.0,0.0
1973,2,1,3,2,single_family,9344.0,1994.0,415000.0,Phoenix,Arizona,"['carport', 'community_outdoor_space', 'community_security_features', 'fireplace', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'rv_parking', 'solar_system', 'new_roof']",11338.0,0.21339897260273974
1982,0,2,1,1,apartment,677.0,655.0,200000.0,Phoenix,Arizona,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'floor_plan']",1332.0,0.9675036927621861
1949,0,0,0,0,multi_family,46035.0,0.0,1900000.0,Phoenix,Arizona,"['big_lot', 'new_roof']",46035.0,0.0
1967,0,1,3,2,single_family,6810.0,1576.0,359900.0,Phoenix,Arizona,"['carport', 'community_outdoor_space', 'corner_lot', 'fireplace', 'single_story', 'big_yard', 'private_bathroom', 'solar_system', 'solar_panels']",8386.0,0.231424375917768
1981,0,1,1,1,apartment,751.0,725.0,186000.0,Phoenix,Arizona,"['carport', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'ensuite', 'medicalcare', 'shopping']",1476.0,0.9653794940079894
1930,1,1,2,1,single_family,6521.0,1544.0,675000.0,Phoenix,Arizona,"['carport', 'community_outdoor_space', 'hardwood_floors', 'recreation_facilities', 'basement', 'single_story', 'garage_1_or_more']",8065.0,0.23677350099677963
1977,2,1,3,3,single_family,37462.0,2903.0,1701500.0,Phoenix,Arizona,"['city_view', 'community_outdoor_space', 'cul_de_sac', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fruit_trees', 'mountain_view', 'trails', 'views', 'groundscare']",40365.0,0.07749185841652875
1980,2,1,3,2,single_family,12197.0,2110.0,525000.0,Phoenix,Arizona,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'no_hoa', 'rv_parking']",14307.0,0.1729933590227105
1973,2,1,3,2,single_family,8006.0,1215.0,385000.0,Phoenix,Arizona,"['community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'updated_kitchen', 'big_yard', 'efficient', 'ensuite', 'shopping']",9221.0,0.15176117911566325
1955,2,1,4,3,single_family,11326.0,2700.0,1038712.0,Phoenix,Arizona,"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'detached_guest_house', 'guest_house', 'floor_plan', 'no_hoa', 'rental_property', 'farm', 'ranch', 'new_roof', 'shopping']",14026.0,0.23838954617693803
2005,3,2,4,4,single_family,8880.0,3135.0,690000.0,Phoenix,Arizona,"['community_outdoor_space', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'private_backyard', 'master_suite']",12015.0,0.3530405405405405
1993,2,1,3,2,single_family,5528.0,1350.0,498000.0,Phoenix,Arizona,"['community_outdoor_space', 'corner_lot', 'family_room', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'furniture', 'efficient', 'new_roof', 'shopping']",6878.0,0.24421128798842257
1993,2,1,3,2,single_family,4696.0,1650.0,500000.0,Phoenix,Arizona,"['community_outdoor_space', 'community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'master_bedroom', 'gated_community', 'golf_course', 'security', 'shopping']",6346.0,0.3513628620102215
1979,2,1,2,2,single_family,8018.0,1156.0,340000.0,Glendale,Arizona,"['community_security_features', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard']",9174.0,0.14417560488899975
1956,0,1,4,2,single_family,6887.0,1411.0,345000.0,Phoenix,Arizona,"['carport', 'community_security_features', 'single_story', 'fenced_yard', 'new_roof', 'maintenance']",8298.0,0.2048787570785538
1967,0,1,2,1,mobile,0.0,768.0,28000.0,Phoenix,Arizona,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story', 'rental_property', 'library', 'community_center', 'shopping']",768.0,0.3272722368594926
2005,3,1,4,4,single_family,14375.0,4015.0,1010000.0,Phoenix,Arizona,"['city_view', 'community_outdoor_space', 'community_security_features', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'outdoor_kitchen', 'master_bathroom', 'private_courtyard', 'trails', 'views', 'shopping']",18390.0,0.27930434782608693
2019,3,2,5,4,single_family,5751.0,3085.0,825000.0,Phoenix,Arizona,"['city_view', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'gated_community', 'trails', 'security', 'shopping']",8836.0,0.5364284472265692
1956,0,1,5,2,single_family,7410.0,2155.0,432000.0,Phoenix,Arizona,"['community_outdoor_space', 'swimming_pool', 'single_story', 'private_bathroom']",9565.0,0.2908232118758435
1986,2,1,3,3,single_family,7675.0,2800.0,745000.0,Phoenix,Arizona,"['community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'open_floor_plan', 'floor_plan']",10475.0,0.36482084690553745
1961,2,1,3,3,single_family,17424.0,2202.0,700000.0,Phoenix,Arizona,"['community_outdoor_space', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'outdoor_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'trails', 'groundscare', 'shopping']",19626.0,0.12637741046831955
2000,2,1,2,3,townhomes,1065.0,1418.0,436000.0,Phoenix,Arizona,"['fireplace', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom']",2483.0,1.331455399061033
1996,2,1,4,3,single_family,95832.0,2136.0,625600.0,Phoenix,Arizona,"['single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'solar_system', 'rental_property']",97968.0,0.022289005760080142
1943,2,1,3,2,single_family,8050.0,1793.0,827522.0,Phoenix,Arizona,"['community_outdoor_space', 'family_room', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'vaulted_ceiling', 'solar_system', 'solar_panels', 'trails', 'groundscare']",9843.0,0.22273291925465838
1996,0,2,2,1,apartment,1120.0,1019.0,255000.0,Phoenix,Arizona,"['carport', 'community_outdoor_space', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'jack_and_jill_bathroom', 'open_floor_plan', 'floor_plan']",2139.0,0.9098214285714286
2004,1,1,2,2,mobile,9905.0,4353.0,120000.0,Phoenix,Arizona,"['carport', 'fireplace', 'basement', 'single_story', 'garage_1_or_more', 'investment_opportunity']",14258.0,0.43947501261988897
1950,0,0,0,0,multi_family,0.0,0.0,485000.0,Phoenix,Arizona,['investment_opportunity'],0.0,0.3272722368594926
1965,0,2,2,2,townhomes,1213.0,1120.0,267000.0,Phoenix,Arizona,"['carport', 'community_clubhouse', 'community_outdoor_space', 'recreation_facilities', 'two_or_more_stories', 'medicalcare', 'shopping']",2333.0,0.9233305853256389
1948,0,1,2,1,single_family,7867.0,767.0,180000.0,Phoenix,Arizona,"['carport', 'single_story']",8634.0,0.09749586881911783
2011,3,1,4,2,single_family,8940.0,2176.0,448000.0,Phoenix,Arizona,"['hill_or_mountain_view', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'open_kitchen', 'floor_plan', 'mountain_view', 'trails', 'views']",11116.0,0.24340044742729305
1989,2,1,3,2,single_family,13939.0,1506.0,540000.0,Phoenix,Arizona,"['community_outdoor_space', 'community_security_features', 'fireplace', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'efficient', 'smart_homes', 'shopping']",15445.0,0.10804218380084654
1999,1,2,1,1,apartment,924.0,858.0,271500.0,Cave Creek,Arizona,"['community_clubhouse', 'community_outdoor_space', 'community_security_features', 'hill_or_mountain_view', 'recreation_facilities', 'view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'gated_community', 'clubhouse', 'security', 'shopping']",1782.0,0.9285714285714286
1979,2,1,3,2,single_family,9304.0,1564.0,345000.0,Glendale,Arizona,"['community_outdoor_space', 'corner_lot', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",10868.0,0.16809974204643163
1958,1,1,3,2,single_family,9118.0,1481.0,350000.0,Phoenix,Arizona,"['carport', 'hill_or_mountain_view', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'corner_lot', 'fixer_upper']",10599.0,0.16242597060758937
1970,0,1,2,2,mobile,0.0,1296.0,28000.0,Phoenix,Arizona,"['carport', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'recreation_facilities', 'community_swimming_pool', 'single_story']",1296.0,0.3272722368594926
2001,2,1,3,2,single_family,4499.0,1522.0,470000.0,Phoenix,Arizona,"['community_outdoor_space', 'recreation_facilities', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'private_bathroom', 'farm', 'ranch', 'playground']",6021.0,0.3382973994220938
1960,0,1,3,2,single_family,7148.0,1363.0,389900.0,Phoenix,Arizona,"['carport', 'community_outdoor_space', 'community_security_features', 'single_story', 'big_yard', 'farm', 'ranch', 'shopping']",8511.0,0.19068270844991606
2020,2,2,5,5,single_family,6000.0,3030.0,1090000.0,Phoenix,Arizona,"['community_clubhouse', 'community_outdoor_space', 'recreation_facilities', 'community_swimming_pool', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'private_bathroom', 'views']",9030.0,0.505
2008,2,1,2,2,condos,0.0,1485.0,220000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'golf_course']",1485.0,0.3272722368594926
2007,2,1,4,3,single_family,0.0,4004.0,412000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'disability_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'handicap_access', 'farm', 'ranch']",4004.0,0.3272722368594926
1991,0,2,3,4,single_family,9191.0,2700.0,425000.0,Frankfort,Kentucky,"['community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'lake_view', 'laundry_room', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'waterfront', 'ensuite', 'views', 'lake']",11891.0,0.2937656403002938
1998,2,1,3,2,single_family,0.0,1540.0,292000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'vaulted_ceiling', 'new_roof']",1540.0,0.3272722368594926
2016,0,1,3,2,single_family,236966.0,1494.0,275000.0,Frankfort,Kentucky,"['community_outdoor_space', 'dishwasher', 'laundry_room', 'single_story', 'garage_1_or_more', 'rental_property', 'farm', 'new_roof']",238460.0,0.006304701940362752
1994,2,2,4,3,single_family,8843.0,2884.0,325000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'lake_view', 'laundry_room', 'view', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'big_lot', 'lake']",11727.0,0.32613366504579894
2000,0,1,2,1,single_family,1750.0,864.0,35000.0,Frankfort,Kentucky,"['city_view', 'view', 'single_story']",2614.0,0.4937142857142857
2000,0,1,3,2,single_family,34848.0,1248.0,184900.0,Frankfort,Kentucky,"['forced_air', 'single_story']",36096.0,0.03581267217630854
1974,0,2,8,4,multi_family,9750.0,0.0,345000.0,Frankfort,Kentucky,"['forced_air', 'two_or_more_stories', 'investment_opportunity']",9750.0,0.0
2000,0,2,3,2,single_family,11021.0,2946.0,350000.0,Frankfort,Kentucky,"['city_view', 'fireplace', 'forced_air', 'hardwood_floors', 'view', 'two_or_more_stories', 'big_lot']",13967.0,0.26730786679974594
2000,0,1,2,1,single_family,7500.0,900.0,60000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'big_yard']",8400.0,0.12
2000,1,2,4,2,single_family,7841.0,1620.0,250000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'forced_air', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen']",9461.0,0.2066063002168091
1965,0,1,2,2,single_family,30231.0,1310.0,164900.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'big_lot', 'park', 'shopping']",31541.0,0.04333300254705435
2000,0,1,2,1,single_family,0.0,800.0,169900.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dishwasher', 'forced_air', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'fenced_yard', 'front_porch', 'trails', 'groundscare']",800.0,0.3272722368594926
1972,0,2,4,5,single_family,0.0,3656.0,415000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'family_room', 'fireplace', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling', 'coffer_ceiling', 'corner_lot', 'big_lot', 'ensuite']",3656.0,0.3272722368594926
2004,0,1,3,2,single_family,287060.0,1404.0,195000.0,Frankfort,Kentucky,"['dishwasher', 'laundry_room', 'single_story', 'big_lot', 'groundscare']",288464.0,0.0048909635616247475
2020,1,2,2,3,townhomes,2526.0,1517.0,190000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'laundry_room', 'view', 'two_or_more_stories', 'garage_1_or_more', 'ensuite']",4043.0,0.60055423594616
2000,0,1,3,2,single_family,43560.0,2652.0,125000.0,Frankfort,Kentucky,"['community_outdoor_space', 'basement', 'single_story']",46212.0,0.06088154269972452
1940,0,2,3,2,single_family,22695.0,1970.0,258000.0,Frankfort,Kentucky,"['hardwood_floors', 'basement', 'two_or_more_stories', 'fenced_yard', 'front_porch', 'views']",24665.0,0.08680326063009473
1976,0,1,3,1,single_family,220849.0,1776.0,200000.0,Frankfort,Kentucky,"['fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'big_lot', 'trails']",222625.0,0.008041693645884744
2000,2,2,4,3,single_family,333887.0,3587.0,637500.0,Frankfort,Kentucky,"['community_outdoor_space', 'dining_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'views']",337474.0,0.010743155618517642
1999,0,1,3,2,mobile,145490.0,1250.0,179000.0,Frankfort,Kentucky,"['community_outdoor_space', 'dining_room', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'high_ceiling', 'big_lot', 'new_roof']",146740.0,0.008591655783902674
2004,2,2,3,3,single_family,11238.0,2132.0,318000.0,Frankfort,Kentucky,"['city_view', 'forced_air', 'hardwood_floors', 'view', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom']",13370.0,0.18971347214806905
2000,0,1,3,1,single_family,87120.0,1161.0,125000.0,Frankfort,Kentucky,"['laundry_room', 'single_story', 'garage_1_or_more', 'floor_plan', 'big_lot', 'farm', 'ranch']",88281.0,0.013326446280991736
1975,0,1,3,1,single_family,0.0,1000.0,125000.0,Frankfort,Kentucky,"['city_view', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'updated_kitchen', 'fenced_yard', 'farm', 'ranch']",1000.0,0.3272722368594926
2014,2,1,3,2,single_family,0.0,1332.0,225000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch']",1332.0,0.3272722368594926
2000,0,1,3,1,single_family,8125.0,1000.0,138000.0,Frankfort,Kentucky,"['city_view', 'forced_air', 'hardwood_floors', 'view', 'single_story', 'fenced_yard', 'farm', 'ranch']",9125.0,0.12307692307692308
2000,2,1,3,3,single_family,12197.0,2300.0,260000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'ensuite', 'farm', 'ranch']",14497.0,0.18857096007214888
2000,0,1,3,3,single_family,9000.0,1553.0,133000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'forced_air', 'laundry_room', 'view', 'basement', 'single_story', 'big_yard', 'front_porch', 'rental_property', 'efficient', 'investment_opportunity']",10553.0,0.17255555555555555
1973,0,1,4,2,single_family,436.0,1509.0,205500.0,Frankfort,Kentucky,"['city_view', 'dishwasher', 'forced_air', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'big_yard', 'farm', 'ranch', 'new_roof', 'shopping', 'fixer_upper']",1945.0,3.4610091743119265
2000,2,1,4,2,single_family,346302.0,2525.0,405000.0,Frankfort,Kentucky,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'big_lot', 'farm', 'ranch', 'pond']",348827.0,0.007291323757876073
1961,0,2,4,3,single_family,26484.0,2548.0,293000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'view', 'swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'floor_plan', 'farm', 'ranch']",29032.0,0.09620903186829784
1984,0,1,4,4,multi_family,0.0,2030.0,215000.0,Frankfort,Kentucky,"['forced_air', 'single_story', 'big_lot', 'investment_opportunity']",2030.0,0.3272722368594926
2001,0,1,3,2,single_family,6534.0,1580.0,245000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'forced_air', 'view', 'single_story', 'garage_1_or_more', 'fenced_yard']",8114.0,0.24181205999387817
1960,0,2,4,4,single_family,14985.0,3386.0,340000.0,Frankfort,Kentucky,"['city_view', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'vaulted_ceiling', 'ensuite', 'park']",18371.0,0.2259592926259593
