property_id,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,sold_date,last_update_date,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
3318283130,1945,1,0,2,1,7,-0.03172884489717412,-0.5297287973454186,621000.0,2024-01-12,2024-01-12 00:00:00,-0.5297287973454187,-0.6541614785708006,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4.162376048346715,4.173809490065108
4160933379,2006,1,1,2,2,4,-0.03429421230820863,-0.43230157837064404,1100000.0,2024-01-12,2024-01-12 00:00:00,-0.4323015783706441,1.9010440370905306,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
3090872713,1900,0,3,3,2,4,-0.03460573300218965,-0.017686496117092217,1437500.0,2024-01-12,2024-01-12 00:00:00,-0.01768649611709221,-6.283711268626737e-17,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9215495633,2020,1,1,1,1,4,-0.03460573300218965,-0.6447368678645133,1279000.0,2024-01-12,2024-01-13 00:00:00,-0.6447368678645135,-6.283711268626737e-17,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9034227288,1917,2,3,5,2,9,-0.03223905635180381,0.5668768177315551,1000000.0,2024-01-11,2024-01-11 00:00:00,0.5668768177315552,-0.10417986418302469,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
3292979555,1925,0,0,5,2,7,-0.03372510913227864,0.06435747775640213,589000.0,2024-01-11,2024-01-11 00:00:00,0.06435747775640216,0.6738545652368241,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.162376048346715,4.173809490065108
9617291944,1900,0,1,2,1,4,-0.03460573300218965,-0.6820961773961938,420000.0,2024-01-11,2024-01-15 00:00:00,-0.6820961773961939,-6.283711268626737e-17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
3206762368,1910,0,1,2,1,4,-0.031968539706765525,-0.4887068104086714,550000.0,2024-01-11,2024-01-12 00:00:00,-0.4887068104086715,-0.6131135884933615,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
3192790789,1920,0,0,8,3,7,-0.03307152110382906,0.9097034228457993,670000.0,2024-01-11,2024-01-11 00:00:00,0.9097034228457995,0.5778948968212025,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9640801276,1900,0,1,2,1,4,-0.03460573300218965,-0.6154354486239797,490000.0,2024-01-11,2024-01-11 00:00:00,-0.6154354486239797,-6.283711268626737e-17,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9098866868,1890,0,1,3,2,4,-0.03460573300218965,-0.35465281738322973,585000.0,2024-01-11,2024-01-11 00:00:00,-0.3546528173832298,-6.283711268626737e-17,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9931652375,2018,2,1,3,3,4,-0.03460573300218965,-0.16712373424381408,2300000.0,2024-01-10,2024-01-11 00:00:00,-0.1671237342438141,-6.283711268626737e-17,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
3654286443,1938,2,0,4,4,7,-0.03172884489717412,1.3543524598208982,1760000.0,2024-01-10,2024-01-10 00:00:00,1.3543524598208985,0.04091928148006586,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.162376048346715,4.173809490065108
3943494308,1966,0,0,3,2,7,-0.033891051692765,-0.3282815400667494,556000.0,2024-01-10,2024-01-10 00:00:00,-0.3282815400667495,0.46179915629563106,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.162376048346715,4.173809490065108
3255647061,1910,0,1,1,1,4,-0.03364255064447449,-0.5121479458010983,485000.0,2024-01-10,2024-01-11 00:00:00,-0.5121479458010985,-0.09837931947703772,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9283232564,1925,0,2,3,3,4,-0.03460573300218965,-0.2660160241806153,665000.0,2024-01-10,2024-01-10 00:00:00,-0.2660160241806154,-6.283711268626737e-17,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.162376048346715,4.173809490065108
4409317886,2006,0,1,2,3,4,-0.03460573300218965,0.0863335421868024,2100000.0,2024-01-10,2024-01-13 00:00:00,0.08633354218680243,-6.283711268626737e-17,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9375943368,2018,1,1,1,1,4,-0.03460573300218965,-0.7223856288519277,560000.0,2024-01-10,2024-01-16 00:00:00,-0.7223856288519277,-6.283711268626737e-17,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.162376048346715,4.173809490065108
3709106357,1910,0,1,1,1,4,-0.03460573300218965,-0.6828287128772071,770000.0,2024-01-10,2024-01-11 00:00:00,-0.6828287128772073,-6.283711268626737e-17,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
4679730937,1989,1,1,2,2,4,-0.034275499050973025,-0.38248916566173674,675000.0,2024-01-10,2024-01-11 00:00:00,-0.3824891656617368,1.9010440370905306,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,4.162376048346715,4.173809490065108
9199158288,1905,0,6,9,4,9,-0.03360374815520653,2.488317384429552,1100000.0,2024-01-09,2024-01-09 00:00:00,2.488317384429553,3.047878021366194,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9293547852,1905,1,3,11,4,9,-0.03361503114853977,1.9674846574290656,1000000.0,2024-01-09,2024-01-09 00:00:00,1.967484657429066,2.535140979221814,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9685312645,1900,0,6,5,3,9,-0.03396122640739853,1.7382010518718896,1465000.0,2024-01-09,2024-01-10 00:00:00,1.7382010518718898,4.015710239288293,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
4082766581,1890,0,8,6,4,9,-0.034358883123655225,0.9009129970736393,1690000.0,2024-01-09,2024-01-12 00:00:00,0.9009129970736394,8.373456448493828,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.162376048346715,4.173809490065108
9503134992,1900,0,4,6,4,6,-0.03394113717536618,0.7602661847190775,1500000.0,2024-01-16,2024-01-16 00:00:00,0.7602661847190777,2.3046418078954494,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6638515536,1900,0,0,5,0,9,-0.03394113717536618,0.7602661847190775,1500000.0,2024-01-16,2024-01-16 00:00:00,0.7602661847190777,2.3046418078954494,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
9125596969,2008,1,1,2,2,4,-0.03460573300218965,0.16324976769320337,635000.0,2024-01-12,2024-01-12 00:00:00,0.1632497676932034,-6.283711268626737e-17,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5625599402,2002,0,2,3,3,4,-0.03460573300218965,-0.06017355401586608,375000.0,2024-01-12,2024-01-12 00:00:00,-0.06017355401586608,-6.283711268626737e-17,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6798227646,1965,0,1,3,2,7,-0.032128978368064935,-0.08068454748423967,433000.0,2024-01-12,2024-01-12 00:00:00,-0.08068454748423967,-0.41811844234804557,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
9753649228,1956,0,0,0,0,10,-0.016931061543156975,-1.2615317428777477,224825.0,2024-01-12,2024-01-14 00:00:00,-1.261531742877748,-0.9241403585439016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5041760606,1986,2,3,5,3,7,-0.010990427955729166,0.7705216814532643,810000.0,2024-01-12,2024-01-12 00:00:00,0.7705216814532645,-0.8328131527185614,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
6029118605,1978,0,2,4,3,7,-0.03029617993881264,0.3236750380351254,599000.0,2024-01-11,2024-01-11 00:00:00,0.32367503803512543,-0.5337381214971002,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6618333570,1986,0,1,6,4,7,-0.025495403873000897,1.7770254323655965,777000.0,2024-01-11,2024-01-11 00:00:00,1.777025432365597,-0.5701495754872146,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5582202677,1992,2,3,3,3,7,-0.03254177080708572,0.4819027019340073,460000.0,2024-01-11,2024-01-12 00:00:00,0.4819027019340074,-0.02761517699590847,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5485469737,1999,0,3,3,3,4,-0.03460573300218965,-0.07482426363613293,289900.0,2024-01-10,2024-01-11 00:00:00,-0.07482426363613293,-6.283711268626737e-17,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6191025826,1960,0,4,4,2,7,-0.032274831696518944,-0.023546779965198956,625000.0,2024-01-09,2024-01-09 00:00:00,-0.023546779965198952,-0.3604376869238083,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5377351791,1997,2,4,5,8,7,0.038757665625299906,5.749565345900953,7400000.0,2024-01-09,2024-01-09 00:00:00,5.749565345900954,-0.8227106569807453,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
5400075792,1981,0,3,4,3,6,-0.033600721010653714,-0.053580734686746,380000.0,2024-01-09,2024-01-10 00:00:00,-0.053580734686746,0.3515247751913608,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.549009239642864,1.5484484345506906
6022099309,1953,0,2,4,2,7,-0.030344889446617094,0.09219382603490915,985000.0,2024-01-09,2024-01-10 00:00:00,0.09219382603490918,-0.5869356331591292,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1.549009239642864,1.5484484345506906
5228770552,1983,1,3,3,2,7,-0.03299584249000859,-0.3297466110287761,555000.0,2024-01-08,2024-01-08 00:00:00,-0.32974661102877617,-0.30984385405723536,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6733880736,1961,0,2,3,2,7,-0.029345381354268098,-0.006698463901892081,452500.0,2024-01-08,2024-01-11 00:00:00,-0.006698463901892075,-0.6709600880902379,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
5986414983,1992,1,1,2,2,6,-0.03401131188999972,-0.3575829593072831,410000.0,2024-01-05,2024-01-05 00:00:00,-0.3575829593072832,0.6898770230361395,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5630275743,1900,0,4,4,3,7,-0.023816989815942383,1.5221030849729535,555000.0,2024-01-05,2024-01-07 00:00:00,1.5221030849729538,-0.6502983856990173,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.549009239642864,1.5484484345506906
6415608737,2013,2,3,3,4,6,-0.03396948225617895,0.9214239905420128,580000.0,2024-01-04,2024-01-04 00:00:00,0.921423990542013,2.7173170372132818,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1.549009239642864,1.5484484345506906
6175784056,1977,0,2,3,3,6,-0.03427384788121694,-0.14954288269949387,370000.0,2024-01-02,2024-01-07 00:00:00,-0.1495428826994939,2.631937512578045,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
6823866615,1965,1,2,4,2,7,-0.031533181281078265,-0.455742713763071,450000.0,2023-12-29,2023-12-29 00:00:00,-0.4557427137630711,-0.6457970683336128,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
9057543188,1996,0,2,2,2,4,-0.03460573300218965,-0.10632328931970665,372500.0,2023-12-28,2023-12-28 00:00:00,-0.10632328931970667,-6.283711268626737e-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6290688255,1969,0,2,5,3,7,-0.03203266013229342,0.4965534115542742,700000.0,2023-12-28,2023-12-28 00:00:00,0.49655341155427424,-0.1989593372045821,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5621919948,1983,0,3,1,2,6,-0.03427109593162347,-0.4659982104972578,314000.0,2023-12-27,2023-12-27 00:00:00,-0.46599821049725787,1.5990095211098754,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.549009239642864,1.5484484345506906
6247127517,1997,0,3,3,4,4,-0.03460573300218965,0.2811879801363515,459900.0,2023-12-27,2023-12-29 00:00:00,0.28118798013635155,-6.283711268626737e-17,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6104196180,1977,0,3,3,3,6,-0.03432393336381813,0.01747520697154822,365000.0,2023-12-27,2023-12-29 00:00:00,0.01747520697154823,3.893019753543714,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5386097915,1976,2,3,3,3,7,-0.025437337736578643,0.6401303658328893,565000.0,2023-12-22,2023-12-23 00:00:00,0.6401303658328895,-0.7040005250985005,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6412748738,1975,2,2,4,4,7,-0.017764902269978962,1.9726124057961592,850000.0,2023-12-21,2023-12-22 00:00:00,1.9726124057961596,-0.7203167572182265,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
6854520038,1947,0,2,3,2,7,-0.03239591747863171,-0.14368259885138712,450000.0,2023-12-21,2023-12-22 00:00:00,-0.14368259885138715,-0.3872497747658016,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6389583843,1967,2,2,4,3,7,-0.029019275327441675,0.5207270824277145,1195000.0,2023-12-20,2023-12-20 00:00:00,0.5207270824277146,-0.5855357460030852,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1.549009239642864,1.5484484345506906
6683514146,1965,0,2,3,2,4,-0.03460573300218965,-0.4586728556871244,219000.0,2023-12-20,2023-12-21 00:00:00,-0.45867285568712446,-6.283711268626737e-17,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5989886585,1986,0,1,2,2,4,-0.03460573300218965,-0.32388632718066934,518444.0,2023-12-18,2023-12-18 00:00:00,-0.3238863271806694,-6.283711268626737e-17,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
9966993741,2009,0,1,2,2,4,-0.03460573300218965,-0.4139881913453105,395000.0,2023-12-18,2023-12-18 00:00:00,-0.41398819134531056,-6.283711268626737e-17,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6842015129,1975,0,3,4,2,7,-0.032128978368064935,0.10098425180706926,430000.0,2023-12-15,2023-12-18 00:00:00,0.10098425180706928,-0.3402689167794523,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.549009239642864,1.5484484345506906
6642478323,2007,3,3,4,5,7,-0.030239764972146466,2.962267840645185,895000.0,2023-12-14,2023-12-14 00:00:00,2.9622678406451857,0.10264900327318849,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
6152162523,1973,1,3,3,3,7,-0.032128978368064935,0.21525978684515068,600000.0,2023-12-13,2023-12-14 00:00:00,0.2152597868451507,-0.29129905392178884,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6264131731,1969,0,1,2,2,4,-0.03460573300218965,-0.5172756941681917,287500.0,2023-12-11,2023-12-14 00:00:00,-0.5172756941681917,-6.283711268626737e-17,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1.549009239642864,1.5484484345506906
6151523927,1974,0,2,2,2,4,-0.03460573300218965,-0.24257488878818836,999999.0,2023-12-08,2023-12-08 00:00:00,-0.2425748887881884,-6.283711268626737e-17,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5986564047,1988,1,2,3,3,6,-0.03404433528512138,0.2709324834021647,520000.0,2023-12-08,2023-12-08 00:00:00,0.27093248340216475,1.9730585412929766,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6553960766,1965,0,2,2,1,7,-0.031853783408717744,0.6284097981366759,430000.0,2023-12-08,2023-12-08 00:00:00,0.628409798136676,-0.19524278447021814,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.549009239642864,1.5484484345506906
6737309203,1978,2,2,4,3,7,-0.030470103153120067,-0.0968003280665332,550000.0,2023-12-08,2023-12-09 00:00:00,-0.0968003280665332,-0.6252287808849486,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1.549009239642864,1.5484484345506906
9003758152,1987,0,1,2,2,4,-0.03460573300218965,-0.453545107320031,343000.0,2023-12-06,2023-12-06 00:00:00,-0.45354510732003106,-6.283711268626737e-17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
6072052119,1977,0,3,4,2,7,-0.032816690571473565,-0.11877639249693348,420000.0,2023-12-05,2023-12-05 00:00:00,-0.11877639249693349,-0.24620040204648366,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5464302681,1923,1,4,2,2,6,-0.03410322700642168,-0.2645509532185886,999999.0,2023-12-05,2023-12-05 00:00:00,-0.2645509532185887,1.181596751236198,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
5137153438,1978,0,1,1,1,4,-0.03460573300218965,-0.6330163001682999,230000.0,2023-12-04,2023-12-05 00:00:00,-0.6330163001682999,-6.283711268626737e-17,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.549009239642864,1.5484484345506906
3716016910,1914,0,2,3,1,7,-0.033167288949681885,-0.6007847390037128,32500.0,2024-01-15,2024-01-15 00:00:00,-0.6007847390037129,-0.43661092964352705,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
4475869477,1949,1,0,2,1,7,-0.032927594140090485,-0.5326589392694719,132500.0,2024-01-12,2024-01-13 00:00:00,-0.5326589392694719,-0.4631599594530095,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
4647341451,1924,0,2,2,2,7,-0.0323282195186323,-0.5407168295606187,108000.0,2024-01-12,2024-01-15 00:00:00,-0.5407168295606187,-0.5882315323834038,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0178666777905288,-1.030208356192663
3158573865,1989,0,2,4,4,7,-0.030769790463849155,1.9689497283910924,402000.0,2024-01-12,2024-01-12 00:00:00,1.9689497283910928,-0.03031273929231647,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
3508408345,1910,0,2,3,1,7,-0.03400635838073147,-0.5289962618644053,26000.0,2024-01-12,2024-01-15 00:00:00,-0.5289962618644053,0.37300582861607634,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
3816362721,1984,0,1,4,2,7,-0.03198037309001745,-1.2615317428777477,163000.0,2024-01-12,2024-01-15 00:00:00,-1.261531742877748,-0.9241403585439016,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
3358923277,1979,0,1,3,1,7,-0.030769790463849155,-0.5084852683960317,140000.0,2024-01-12,2024-01-15 00:00:00,-0.5084852683960317,-0.7157832627183621,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
4567834119,1973,0,1,3,2,7,-0.022018865951567837,0.16984258702232344,300000.0,2024-01-12,2024-01-12 00:00:00,0.16984258702232347,-0.8034439942719684,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,-1.0178666777905288,-1.030208356192663
4976325192,1944,0,1,2,1,7,-0.03244792932594833,-0.6520622226746468,110000.0,2024-01-12,2024-01-16 00:00:00,-0.6520622226746469,-0.6243631085543789,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
4957632210,1949,0,2,3,3,7,-0.0325439723667605,-0.5180082296492051,175100.0,2024-01-11,2024-01-15 00:00:00,-0.5180082296492051,-0.5413904704540794,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0178666777905288,-1.030208356192663
